condition,level,seed,window_idx,samples,entropy,unique_ratio,block_combined,block_volume,block_entropy,block_unique
attack_fixed,200,40291441,66,191,0.7969,0.0942,0,1,0,0
attack_fixed,200,40291441,67,192,0.8398,0.0990,0,1,0,0
attack_fixed,200,40291441,68,193,0.8822,0.1036,0,1,0,0
attack_fixed,200,40291441,69,193,0.8822,0.1036,0,1,0,0
attack_fixed,200,40291441,70,194,0.9243,0.1082,0,1,0,0
attack_fixed,200,40291441,71,195,0.9659,0.1128,0,1,0,0
attack_fixed,200,40291441,72,196,0.9618,0.1122,0,1,0,0
attack_fixed,200,40291441,73,195,0.9659,0.1128,0,1,0,0
attack_fixed,200,40291441,74,195,0.9659,0.1128,0,1,0,0
attack_fixed,200,40291441,75,195,0.9659,0.1128,0,1,0,0
attack_fixed,200,40291441,76,196,0.9618,0.1122,0,1,0,0
attack_fixed,200,40291441,77,197,0.9578,0.1117,0,1,0,0
attack_fixed,200,40291441,78,198,0.9538,0.1111,0,1,0,0
attack_fixed,200,40291441,79,199,0.9498,0.1106,0,1,0,0
attack_fixed,200,40291441,80,200,0.9458,0.1100,0,1,0,0
attack_fixed,200,40291441,81,200,0.9458,0.1100,0,1,0,0
attack_fixed,200,40291441,82,200,0.9905,0.1150,0,1,0,0
attack_fixed,200,40291441,83,200,0.9905,0.1150,0,1,0,0
attack_fixed,200,40291441,84,199,0.9498,0.1106,0,1,0,0
attack_fixed,200,40291441,85,200,0.9458,0.1100,0,1,0,0
attack_fixed,200,40291441,86,201,0.9864,0.1144,0,1,0,0
attack_fixed,200,40291441,87,201,1.0308,0.1194,0,1,0,0
attack_fixed,200,40291441,88,200,1.0350,0.1200,0,1,0,0
attack_fixed,200,40291441,89,201,1.0308,0.1194,0,1,0,0
attack_fixed,200,40291441,90,201,1.0751,0.1244,0,1,0,0
attack_fixed,200,40291441,91,200,1.0796,0.1250,0,1,0,0
attack_fixed,200,40291441,92,199,0.9946,0.1156,0,1,0,0
attack_fixed,200,40291441,93,200,0.9905,0.1150,0,1,0,0
attack_fixed,200,40291441,94,199,0.9946,0.1156,0,1,0,0
attack_fixed,200,40291441,95,197,1.0030,0.1168,0,1,0,0
attack_fixed,200,40291441,96,197,0.9578,0.1117,0,1,0,0
attack_fixed,200,40291441,97,198,0.9538,0.1111,0,1,0,0
attack_fixed,200,40291441,98,197,1.0030,0.1168,0,1,0,0
attack_fixed,200,40291441,99,195,1.0115,0.1179,0,1,0,0
attack_fixed,200,40291441,100,196,1.0072,0.1173,0,1,0,0
attack_fixed,200,40291441,101,197,1.0030,0.1168,0,1,0,0
attack_fixed,200,40291441,102,198,0.9988,0.1162,0,1,0,0
attack_fixed,200,40291441,103,199,0.9946,0.1156,0,1,0,0
attack_fixed,200,40291441,104,200,0.9905,0.1150,0,1,0,0
attack_fixed,200,40291441,105,201,0.9864,0.1144,0,1,0,0
attack_fixed,200,40291441,106,200,1.0350,0.1200,0,1,0,0
attack_fixed,200,40291441,107,198,1.0437,0.1212,0,1,0,0
attack_fixed,200,40291441,108,199,1.0393,0.1206,0,1,0,0
attack_fixed,200,40291441,109,200,1.0796,0.1250,0,1,0,0
attack_fixed,200,40291441,110,201,1.0751,0.1244,0,1,0,0
attack_fixed,200,40291441,111,201,1.1194,0.1294,0,1,0,0
attack_fixed,200,40291441,112,202,1.1148,0.1287,0,1,0,0
attack_fixed,200,40291441,113,203,1.1103,0.1281,0,1,0,0
attack_fixed,200,40291441,114,203,1.0663,0.1232,0,1,0,0
attack_fixed,200,40291441,115,202,1.0707,0.1238,0,1,0,0
attack_fixed,200,40291441,116,203,1.0663,0.1232,0,1,0,0
attack_fixed,200,40291441,117,204,1.0620,0.1225,0,1,0,0
attack_fixed,200,40291441,118,205,1.0577,0.1220,0,1,0,0
attack_fixed,200,40291441,119,205,1.0577,0.1220,0,1,0,0
attack_fixed,200,40291441,120,206,1.0534,0.1214,0,1,0,0
attack_fixed,200,40291441,121,206,1.0534,0.1214,0,1,0,0
attack_fixed,200,40291441,122,205,1.0577,0.1220,0,1,0,0
attack_fixed,200,40291441,123,202,1.0707,0.1238,0,1,0,0
attack_fixed,200,40291441,124,200,1.0796,0.1250,0,1,0,0
attack_fixed,200,40291441,125,201,1.0751,0.1244,0,1,0,0
attack_fixed,200,40291441,126,199,1.1287,0.1307,0,1,0,0
attack_fixed,200,40291441,127,200,1.1240,0.1300,0,1,0,0
attack_fixed,200,40291441,128,201,1.1194,0.1294,0,1,0,0
attack_fixed,200,40291441,129,198,1.1334,0.1313,0,1,0,0
attack_fixed,200,40291441,130,196,1.1430,0.1327,0,1,0,0
attack_fixed,200,40291441,131,197,1.1382,0.1320,0,1,0,0
attack_fixed,200,40291441,132,196,1.1430,0.1327,0,1,0,0
attack_fixed,200,40291441,133,196,1.1430,0.1327,0,1,0,0
attack_fixed,200,40291441,134,196,1.1430,0.1327,0,1,0,0
attack_fixed,200,40291441,135,196,1.1882,0.1378,0,1,0,0
attack_fixed,200,40291441,136,197,1.2282,0.1421,0,1,0,0
attack_fixed,200,40291441,137,197,1.2282,0.1421,0,1,0,0
attack_fixed,200,40291441,138,197,1.2282,0.1421,0,1,0,0
attack_fixed,200,40291441,139,198,1.2230,0.1414,0,1,0,0
attack_fixed,200,40291441,140,197,1.2731,0.1472,0,1,0,0
attack_fixed,200,40291441,141,196,1.2784,0.1480,0,1,0,0
attack_fixed,200,40291441,142,195,1.2386,0.1436,0,1,0,0
attack_fixed,200,40291441,143,196,1.2333,0.1429,0,1,0,0
attack_fixed,200,40291441,144,197,1.2282,0.1421,0,1,0,0
attack_fixed,200,40291441,145,198,1.2577,0.1414,0,1,0,0
attack_fixed,200,40291441,146,198,1.2577,0.1414,0,1,0,0
attack_fixed,200,40291441,147,198,1.2577,0.1414,0,1,0,0
attack_fixed,200,40291441,148,197,1.2629,0.1421,0,1,0,0
attack_fixed,200,40291441,149,198,1.2577,0.1414,0,1,0,0
attack_sweep,24,22670901,0,33,5.0444,1.0000,1,1,1,1
attack_sweep,24,22670901,1,33,5.0444,1.0000,1,1,1,1
attack_sweep,24,22670901,2,32,5.0000,1.0000,1,1,1,1
attack_sweep,24,22670901,3,31,4.9542,1.0000,1,1,1,1
attack_sweep,24,22670901,4,32,5.0000,1.0000,1,1,1,1
attack_sweep,24,22670901,5,31,4.9542,1.0000,1,1,1,1
attack_sweep,24,22670901,6,31,4.9542,1.0000,1,1,1,1
attack_sweep,24,22670901,7,32,5.0000,1.0000,1,1,1,1
attack_sweep,24,22670901,8,30,4.9069,1.0000,1,1,1,1
attack_sweep,24,22670901,9,31,4.9542,1.0000,1,1,1,1
attack_sweep,24,22670901,10,31,4.9542,1.0000,1,1,1,1
attack_sweep,24,22670901,11,32,5.0000,1.0000,1,1,1,1
attack_sweep,24,22670901,12,31,4.9542,1.0000,1,1,1,1
attack_sweep,24,22670901,13,32,5.0000,1.0000,1,1,1,1
attack_sweep,24,22670901,14,33,5.0444,1.0000,1,1,1,1
attack_sweep,24,22670901,15,30,4.9069,1.0000,1,1,1,1
attack_sweep,24,22670901,16,28,4.8074,1.0000,1,1,1,1
attack_sweep,24,22670901,17,29,4.8580,1.0000,1,1,1,1
attack_sweep,24,22670901,18,30,4.9069,1.0000,1,1,1,1
attack_sweep,24,22670901,19,30,4.9069,1.0000,1,1,1,1
attack_sweep,24,22670901,20,31,4.9542,1.0000,1,1,1,1
attack_sweep,24,22670901,21,32,5.0000,1.0000,1,1,1,1
attack_sweep,24,22670901,22,33,5.0444,1.0000,1,1,1,1
attack_sweep,24,22670901,23,29,4.8580,1.0000,1,1,1,1
attack_sweep,24,22670901,24,29,4.8580,1.0000,1,1,1,1
attack_sweep,24,22670901,25,30,4.9069,1.0000,1,1,1,1
attack_sweep,24,22670901,26,31,4.9542,1.0000,1,1,1,1
attack_sweep,24,22670901,27,32,5.0000,1.0000,1,1,1,1
attack_sweep,24,22670901,28,32,5.0000,1.0000,1,1,1,1
attack_sweep,24,22670901,29,30,4.9069,1.0000,1,1,1,1
attack_sweep,24,22670901,30,31,4.9542,1.0000,1,1,1,1
attack_sweep,24,22670901,31,32,5.0000,1.0000,1,1,1,1
attack_sweep,24,22670901,32,32,5.0000,1.0000,1,1,1,1
attack_sweep,24,22670901,33,29,4.8580,1.0000,1,1,1,1
attack_sweep,24,22670901,34,29,4.8580,1.0000,1,1,1,1
attack_sweep,24,22670901,35,30,4.9069,1.0000,1,1,1,1
attack_sweep,24,22670901,36,29,4.8580,1.0000,1,1,1,1
attack_sweep,24,22670901,37,24,4.5850,1.0000,1,1,1,1
attack_sweep,24,22670901,38,25,4.6439,1.0000,1,1,1,1
attack_sweep,24,22670901,39,24,4.5850,1.0000,1,1,1,1
attack_sweep,24,22670901,40,25,4.6439,1.0000,1,1,1,1
attack_sweep,24,22670901,41,26,4.7004,1.0000,1,1,1,1
attack_sweep,24,22670901,42,27,4.7549,1.0000,1,1,1,1
attack_sweep,24,22670901,43,26,4.7004,1.0000,1,1,1,1
attack_sweep,24,22670901,44,24,4.5850,1.0000,1,1,1,1
attack_sweep,24,22670901,45,25,4.6439,1.0000,1,1,1,1
attack_sweep,24,22670901,46,26,4.7004,1.0000,1,1,1,1
attack_sweep,24,22670901,47,26,4.7004,1.0000,1,1,1,1
attack_sweep,24,22670901,48,27,4.7549,1.0000,1,1,1,1
attack_sweep,24,22670901,49,27,4.7549,1.0000,1,1,1,1
attack_sweep,24,22670901,50,28,4.8074,1.0000,1,1,1,1
attack_sweep,24,22670901,51,28,4.8074,1.0000,1,1,1,1
attack_sweep,24,22670901,52,29,4.8580,1.0000,1,1,1,1
attack_sweep,24,22670901,53,29,4.8580,1.0000,1,1,1,1
attack_sweep,24,22670901,54,27,4.7549,1.0000,1,1,1,1
attack_sweep,24,22670901,55,27,4.7549,1.0000,1,1,1,1
attack_sweep,24,22670901,56,25,4.6439,1.0000,1,1,1,1
attack_sweep,24,22670901,57,25,4.6439,1.0000,1,1,1,1
attack_sweep,24,22670901,58,26,4.7004,1.0000,1,1,1,1
attack_sweep,24,22670901,59,27,4.7549,1.0000,1,1,1,1
attack_sweep,24,22670901,60,27,4.7549,1.0000,1,1,1,1
attack_sweep,24,22670901,61,25,4.6439,1.0000,1,1,1,1
attack_sweep,24,22670901,62,26,4.7004,1.0000,1,1,1,1
attack_sweep,24,22670901,63,27,4.7549,1.0000,1,1,1,1
attack_sweep,24,22670901,64,28,4.8074,1.0000,1,1,1,1
attack_sweep,24,22670901,65,29,4.8580,1.0000,1,1,1,1
attack_sweep,24,22670901,66,30,4.9069,1.0000,1,1,1,1
attack_sweep,24,22670901,67,31,4.9542,1.0000,1,1,1,1
attack_sweep,24,22670901,68,32,5.0000,1.0000,1,1,1,1
attack_sweep,24,22670901,69,33,5.0444,1.0000,1,1,1,1
attack_sweep,24,22670901,70,34,5.0875,1.0000,1,1,1,1
attack_sweep,24,22670901,71,35,5.1293,1.0000,1,1,1,1
attack_sweep,24,22670901,72,36,5.1699,1.0000,1,1,1,1
attack_sweep,24,22670901,73,35,5.1293,1.0000,1,1,1,1
attack_sweep,24,22670901,74,36,5.1699,1.0000,1,1,1,1
attack_sweep,24,22670901,75,32,5.0000,1.0000,1,1,1,1
attack_sweep,24,22670901,76,33,5.0444,1.0000,1,1,1,1
attack_sweep,24,22670901,77,29,4.8580,1.0000,1,1,1,1
attack_sweep,24,22670901,78,30,4.9069,1.0000,1,1,1,1
attack_sweep,24,22670901,79,29,4.8580,1.0000,1,1,1,1
attack_sweep,24,22670901,80,30,4.9069,1.0000,1,1,1,1
attack_sweep,24,22670901,81,28,4.8074,1.0000,1,1,1,1
attack_sweep,24,22670901,82,28,4.8074,1.0000,1,1,1,1
attack_sweep,24,22670901,83,28,4.8074,1.0000,1,1,1,1
attack_sweep,24,22670901,84,27,4.7549,1.0000,1,1,1,1
attack_sweep,24,22670901,85,28,4.8074,1.0000,1,1,1,1
attack_sweep,24,22670901,86,29,4.8580,1.0000,1,1,1,1
attack_sweep,24,22670901,87,28,4.8074,1.0000,1,1,1,1
attack_sweep,24,22670901,88,28,4.8074,1.0000,1,1,1,1
attack_sweep,24,22670901,89,28,4.8074,1.0000,1,1,1,1
attack_sweep,24,22670901,90,25,4.6439,1.0000,1,1,1,1
attack_sweep,24,22670901,91,24,4.5850,1.0000,1,1,1,1
attack_sweep,24,22670901,92,23,4.5236,1.0000,0,0,1,1
attack_sweep,24,22670901,93,21,4.3923,1.0000,0,0,1,1
attack_sweep,24,22670901,94,22,4.4594,1.0000,0,0,1,1
attack_sweep,24,22670901,95,23,4.5236,1.0000,0,0,1,1
attack_sweep,24,22670901,96,24,4.5850,1.0000,1,1,1,1
attack_sweep,24,22670901,97,25,4.6439,1.0000,1,1,1,1
attack_sweep,24,22670901,98,26,4.7004,1.0000,1,1,1,1
attack_sweep,24,22670901,99,25,4.6439,1.0000,1,1,1,1
attack_sweep,24,22670901,100,26,4.7004,1.0000,1,1,1,1
attack_sweep,24,22670901,101,27,4.7549,1.0000,1,1,1,1
attack_sweep,24,22670901,102,26,4.7004,1.0000,1,1,1,1
attack_sweep,24,22670901,103,26,4.7004,1.0000,1,1,1,1
attack_sweep,24,22670901,104,25,4.6439,1.0000,1,1,1,1
attack_sweep,24,22670901,105,25,4.6439,1.0000,1,1,1,1
attack_sweep,24,22670901,106,24,4.5850,1.0000,1,1,1,1
attack_sweep,24,22670901,107,25,4.6439,1.0000,1,1,1,1
attack_sweep,24,22670901,108,25,4.6439,1.0000,1,1,1,1
attack_sweep,24,22670901,109,26,4.7004,1.0000,1,1,1,1
attack_sweep,24,22670901,110,27,4.7549,1.0000,1,1,1,1
attack_sweep,24,22670901,111,28,4.8074,1.0000,1,1,1,1
attack_sweep,24,22670901,112,28,4.8074,1.0000,1,1,1,1
attack_sweep,24,22670901,113,25,4.6439,1.0000,1,1,1,1
attack_sweep,24,22670901,114,25,4.6439,1.0000,1,1,1,1
attack_sweep,24,22670901,115,26,4.7004,1.0000,1,1,1,1
attack_sweep,24,22670901,116,25,4.6439,1.0000,1,1,1,1
attack_sweep,24,22670901,117,26,4.7004,1.0000,1,1,1,1
attack_sweep,24,22670901,118,19,4.2479,1.0000,0,0,1,1
attack_sweep,24,22670901,119,18,4.1699,1.0000,0,0,1,1
attack_sweep,24,22670901,120,18,4.1699,1.0000,0,0,1,1
attack_sweep,24,22670901,121,19,4.2479,1.0000,0,0,1,1
attack_sweep,24,22670901,122,18,4.1699,1.0000,0,0,1,1
attack_sweep,24,22670901,123,19,4.2479,1.0000,0,0,1,1
attack_sweep,24,22670901,124,19,4.2479,1.0000,0,0,1,1
attack_sweep,24,22670901,125,20,4.3219,1.0000,0,0,1,1
attack_sweep,24,22670901,126,19,4.2479,1.0000,0,0,1,1
attack_sweep,24,22670901,127,20,4.3219,1.0000,0,0,1,1
attack_sweep,24,22670901,128,21,4.3923,1.0000,0,0,1,1
attack_sweep,24,22670901,129,20,4.3219,1.0000,0,0,1,1
attack_sweep,24,22670901,130,21,4.3923,1.0000,0,0,1,1
attack_sweep,24,22670901,131,18,4.1699,1.0000,0,0,1,1
attack_sweep,24,22670901,132,19,4.2479,1.0000,0,0,1,1
attack_sweep,24,22670901,133,20,4.3219,1.0000,0,0,1,1
attack_sweep,24,22670901,134,18,4.1699,1.0000,0,0,1,1
attack_sweep,24,22670901,135,18,4.1699,1.0000,0,0,1,1
attack_sweep,24,22670901,136,19,4.2479,1.0000,0,0,1,1
attack_sweep,24,22670901,137,20,4.3219,1.0000,0,0,1,1
attack_sweep,24,22670901,138,21,4.3923,1.0000,0,0,1,1
attack_sweep,24,22670901,139,22,4.4594,1.0000,0,0,1,1
attack_sweep,24,22670901,140,22,4.4594,1.0000,0,0,1,1
attack_sweep,24,22670901,141,23,4.5236,1.0000,0,0,1,1
attack_sweep,24,22670901,142,24,4.5850,1.0000,1,1,1,1
attack_sweep,24,22670901,143,22,4.4594,1.0000,0,0,1,1
attack_sweep,24,22670901,144,23,4.5236,1.0000,0,0,1,1
attack_sweep,24,22670901,145,24,4.5850,1.0000,1,1,1,1
attack_sweep,24,22670901,146,25,4.6439,1.0000,1,1,1,1
attack_sweep,24,22670901,147,25,4.6439,1.0000,1,1,1,1
attack_sweep,24,22670901,148,23,4.5236,1.0000,0,0,1,1
attack_sweep,24,22670901,149,19,4.2479,1.0000,0,0,1,1
attack_fixed,60,26291020,0,54,1.1783,0.1852,0,1,0,0
attack_fixed,60,26291020,1,55,1.2880,0.2000,0,1,0,0
attack_fixed,60,26291020,2,56,1.2701,0.1964,0,1,0,0
attack_fixed,60,26291020,3,57,1.2528,0.1930,0,1,0,0
attack_fixed,60,26291020,4,56,1.3943,0.2143,0,1,0,0
attack_fixed,60,26291020,5,57,1.4972,0.2281,0,1,0,0
attack_fixed,60,26291020,6,58,1.4772,0.2241,0,1,0,0
attack_fixed,60,26291020,7,59,1.4578,0.2203,0,1,0,0
attack_fixed,60,26291020,8,60,1.4389,0.2167,0,1,0,0
attack_fixed,60,26291020,9,61,1.4206,0.2131,0,1,0,0
attack_fixed,60,26291020,10,59,1.4578,0.2203,0,1,0,0
attack_fixed,60,26291020,11,60,1.4389,0.2167,0,1,0,0
attack_fixed,60,26291020,12,61,1.4206,0.2131,0,1,0,0
attack_fixed,60,26291020,13,61,1.4206,0.2131,0,1,0,0
attack_fixed,60,26291020,14,60,1.4389,0.2167,0,1,0,0
attack_fixed,60,26291020,15,60,1.4389,0.2167,0,1,0,0
attack_fixed,60,26291020,16,61,1.4206,0.2131,0,1,0,0
attack_fixed,60,26291020,17,62,1.5168,0.2258,0,1,0,0
attack_fixed,60,26291020,18,59,1.5761,0.2373,0,1,0,0
attack_fixed,60,26291020,19,59,1.5761,0.2373,0,1,0,0
attack_fixed,60,26291020,20,59,1.4578,0.2203,0,1,0,0
attack_fixed,60,26291020,21,60,1.4389,0.2167,0,1,0,0
attack_fixed,60,26291020,22,61,1.4206,0.2131,0,1,0,0
attack_fixed,60,26291020,23,62,1.4027,0.2097,0,1,0,0
attack_fixed,60,26291020,24,61,1.4206,0.2131,0,1,0,0
attack_fixed,60,26291020,25,62,1.4027,0.2097,0,1,0,0
attack_fixed,60,26291020,26,63,1.3853,0.2063,0,1,0,0
attack_fixed,60,26291020,27,64,1.3684,0.2031,0,1,0,0
attack_fixed,60,26291020,28,65,1.3519,0.2000,0,1,0,0
attack_fixed,60,26291020,29,66,1.3358,0.1970,0,1,0,0
attack_fixed,60,26291020,30,67,1.3202,0.1940,0,1,0,0
attack_fixed,60,26291020,31,68,1.3049,0.1912,0,1,0,0
attack_fixed,60,26291020,32,69,1.2901,0.1884,0,1,0,0
attack_fixed,60,26291020,33,68,1.3049,0.1912,0,1,0,0
attack_fixed,60,26291020,34,69,1.2901,0.1884,0,1,0,0
attack_fixed,60,26291020,35,69,1.2901,0.1884,0,1,0,0
attack_fixed,60,26291020,36,70,1.2755,0.1857,0,1,0,0
attack_fixed,60,26291020,37,70,1.2755,0.1857,0,1,0,0
attack_fixed,60,26291020,38,70,1.2755,0.1857,0,1,0,0
attack_fixed,60,26291020,39,70,1.2755,0.1857,0,1,0,0
attack_fixed,60,26291020,40,70,1.2755,0.1857,0,1,0,0
attack_fixed,60,26291020,41,71,1.2614,0.1831,0,1,0,0
attack_fixed,60,26291020,42,72,1.2475,0.1806,0,1,0,0
attack_fixed,60,26291020,43,73,1.2340,0.1781,0,1,0,0
attack_fixed,60,26291020,44,72,1.1453,0.1667,0,1,0,0
attack_fixed,60,26291020,45,72,1.1453,0.1667,0,1,0,0
attack_fixed,60,26291020,46,71,1.1580,0.1690,0,1,0,0
attack_fixed,60,26291020,47,71,1.1580,0.1690,0,1,0,0
attack_fixed,60,26291020,48,72,1.1453,0.1667,0,1,0,0
attack_fixed,60,26291020,49,73,1.1328,0.1644,0,1,0,0
attack_fixed,60,26291020,50,72,1.0427,0.1528,0,1,0,0
attack_fixed,60,26291020,51,72,1.0427,0.1528,0,1,0,0
attack_fixed,60,26291020,52,72,1.0427,0.1528,0,1,0,0
attack_fixed,60,26291020,53,73,1.0314,0.1507,0,1,0,0
attack_fixed,60,26291020,54,74,1.0203,0.1486,0,1,0,0
attack_fixed,60,26291020,55,75,1.0094,0.1467,0,1,0,0
attack_fixed,60,26291020,56,74,0.9195,0.1351,0,1,0,0
attack_fixed,60,26291020,57,75,0.9098,0.1333,0,1,0,0
attack_fixed,60,26291020,58,76,0.9002,0.1316,0,1,0,0
attack_fixed,60,26291020,59,76,0.9002,0.1316,0,1,0,0
attack_fixed,60,26291020,60,77,0.8908,0.1299,0,1,0,0
attack_fixed,60,26291020,61,73,0.8274,0.1233,0,1,0,0
attack_fixed,60,26291020,62,73,0.8274,0.1233,0,1,0,0
attack_fixed,60,26291020,63,73,0.7250,0.1096,0,1,0,0
attack_fixed,60,26291020,64,74,0.7172,0.1081,0,1,0,0
attack_fixed,60,26291020,65,75,0.7095,0.1067,0,1,0,0
attack_fixed,60,26291020,66,75,0.6090,0.0933,0,1,0,0
attack_fixed,60,26291020,67,71,0.5310,0.0845,0,1,0,0
attack_fixed,60,26291020,68,72,0.6292,0.0972,0,1,0,0
attack_fixed,60,26291020,69,71,0.6363,0.0986,0,1,0,0
attack_fixed,60,26291020,70,71,0.6363,0.0986,0,1,0,0
attack_fixed,60,26291020,71,72,0.6292,0.0972,0,1,0,0
attack_fixed,60,26291020,72,73,0.6223,0.0959,0,1,0,0
attack_fixed,60,26291020,73,72,0.5251,0.0833,0,1,0,0
attack_fixed,60,26291020,74,71,0.5310,0.0845,0,1,0,0
attack_fixed,60,26291020,75,72,0.5251,0.0833,0,1,0,0
attack_fixed,60,26291020,76,67,0.3347,0.0597,0,1,0,0
attack_fixed,60,26291020,77,66,0.3388,0.0606,0,1,0,0
attack_fixed,60,26291020,78,66,0.3388,0.0606,0,1,0,0
attack_fixed,60,26291020,79,67,0.3347,0.0597,0,1,0,0
attack_fixed,60,26291020,80,67,0.3347,0.0597,0,1,0,0
attack_fixed,60,26291020,81,67,0.3347,0.0597,0,1,0,0
attack_fixed,60,26291020,82,67,0.2235,0.0448,0,1,0,0
attack_fixed,60,26291020,83,67,0.2235,0.0448,0,1,0,0
attack_fixed,60,26291020,84,67,0.1119,0.0299,0,1,0,0
attack_fixed,60,26291020,85,68,0.1106,0.0294,0,1,0,0
attack_fixed,60,26291020,86,69,0.2183,0.0435,0,1,0,0
attack_fixed,60,26291020,87,69,0.2183,0.0435,0,1,0,0
attack_fixed,60,26291020,88,70,0.2157,0.0429,0,1,0,0
attack_fixed,60,26291020,89,66,0.2262,0.0455,0,1,0,0
attack_fixed,60,26291020,90,67,0.3347,0.0597,0,1,0,0
attack_fixed,60,26291020,91,68,0.3308,0.0588,0,1,0,0
attack_fixed,60,26291020,92,65,0.3430,0.0615,0,1,0,0
attack_fixed,60,26291020,93,66,0.4511,0.0758,0,1,0,0
attack_fixed,60,26291020,94,67,0.4457,0.0746,0,1,0,0
attack_fixed,60,26291020,95,68,0.4404,0.0735,0,1,0,0
attack_fixed,60,26291020,96,69,0.4353,0.0725,0,1,0,0
attack_fixed,60,26291020,97,70,0.4303,0.0714,0,1,0,0
attack_fixed,60,26291020,98,69,0.5433,0.0870,0,1,0,0
attack_fixed,60,26291020,99,69,0.5433,0.0870,0,1,0,0
attack_fixed,60,26291020,100,69,0.5433,0.0870,0,1,0,0
attack_fixed,60,26291020,101,69,0.5433,0.0870,0,1,0,0
attack_fixed,60,26291020,102,70,0.5371,0.0857,0,1,0,0
attack_fixed,60,26291020,103,71,0.5310,0.0845,0,1,0,0
attack_fixed,60,26291020,104,72,0.5251,0.0833,0,1,0,0
attack_fixed,60,26291020,105,71,0.5310,0.0845,0,1,0,0
attack_fixed,60,26291020,106,71,0.5310,0.0845,0,1,0,0
attack_fixed,60,26291020,107,72,0.5251,0.0833,0,1,0,0
attack_fixed,60,26291020,108,72,0.5251,0.0833,0,1,0,0
attack_fixed,60,26291020,109,72,0.6292,0.0972,0,1,0,0
attack_fixed,60,26291020,110,72,0.6292,0.0972,0,1,0,0
attack_fixed,60,26291020,111,73,0.6223,0.0959,0,1,0,0
attack_fixed,60,26291020,112,74,0.6156,0.0946,0,1,0,0
attack_fixed,60,26291020,113,74,0.6156,0.0946,0,1,0,0
attack_fixed,60,26291020,114,73,0.6223,0.0959,0,1,0,0
attack_fixed,60,26291020,115,70,0.7497,0.1143,0,1,0,0
attack_fixed,60,26291020,116,71,0.7413,0.1127,0,1,0,0
attack_fixed,60,26291020,117,72,0.7331,0.1111,0,1,0,0
attack_fixed,60,26291020,118,71,0.7413,0.1127,0,1,0,0
attack_fixed,60,26291020,119,72,0.7331,0.1111,0,1,0,0
attack_fixed,60,26291020,120,73,0.7250,0.1096,0,1,0,0
attack_fixed,60,26291020,121,74,0.7172,0.1081,0,1,0,0
attack_fixed,60,26291020,122,75,0.7095,0.1067,0,1,0,0
attack_fixed,60,26291020,123,72,0.7331,0.1111,0,1,0,0
attack_fixed,60,26291020,124,70,0.8556,0.1286,0,1,0,0
attack_fixed,60,26291020,125,70,0.8556,0.1286,0,1,0,0
attack_fixed,60,26291020,126,71,0.8460,0.1268,0,1,0,0
attack_fixed,60,26291020,127,71,0.8460,0.1268,0,1,0,0
attack_fixed,60,26291020,128,70,0.8556,0.1286,0,1,0,0
attack_fixed,60,26291020,129,71,0.8460,0.1268,0,1,0,0
attack_fixed,60,26291020,130,71,0.8460,0.1268,0,1,0,0
attack_fixed,60,26291020,131,71,0.8460,0.1268,0,1,0,0
attack_fixed,60,26291020,132,71,0.8460,0.1268,0,1,0,0
attack_fixed,60,26291020,133,71,0.8460,0.1268,0,1,0,0
attack_fixed,60,26291020,134,68,0.9834,0.1471,0,1,0,0
attack_fixed,60,26291020,135,69,0.9721,0.1449,0,1,0,0
attack_fixed,60,26291020,136,70,0.9611,0.1429,0,1,0,0
attack_fixed,60,26291020,137,70,0.9611,0.1429,0,1,0,0
attack_fixed,60,26291020,138,70,0.9611,0.1429,0,1,0,0
attack_fixed,60,26291020,139,70,0.9611,0.1429,0,1,0,0
attack_fixed,60,26291020,140,71,0.9503,0.1408,0,1,0,0
attack_fixed,60,26291020,141,70,0.9611,0.1429,0,1,0,0
attack_fixed,60,26291020,142,70,0.9611,0.1429,0,1,0,0
attack_fixed,60,26291020,143,71,0.9503,0.1408,0,1,0,0
attack_fixed,60,26291020,144,72,0.9398,0.1389,0,1,0,0
attack_fixed,60,26291020,145,70,0.9611,0.1429,0,1,0,0
attack_fixed,60,26291020,146,70,0.9611,0.1429,0,1,0,0
attack_fixed,60,26291020,147,68,0.9834,0.1471,0,1,0,0
attack_fixed,60,26291020,148,68,0.9834,0.1471,0,1,0,0
attack_fixed,60,26291020,149,68,1.0909,0.1618,0,1,0,0
attack_sweep,200,40271423,0,211,7.6927,0.9858,1,1,1,1
attack_sweep,200,40271423,1,209,7.6787,0.9856,1,1,1,1
attack_sweep,200,40271423,2,209,7.6882,0.9904,1,1,1,1
attack_sweep,200,40271423,3,210,7.6952,0.9905,1,1,1,1
attack_sweep,200,40271423,4,211,7.7021,0.9905,1,1,1,1
attack_sweep,200,40271423,5,211,7.7021,0.9905,1,1,1,1
attack_sweep,200,40271423,6,211,7.7021,0.9905,1,1,1,1
attack_sweep,200,40271423,7,206,7.6768,0.9951,1,1,1,1
attack_sweep,200,40271423,8,207,7.6838,0.9952,1,1,1,1
attack_sweep,200,40271423,9,208,7.6812,0.9904,1,1,1,1
attack_sweep,200,40271423,10,207,7.6742,0.9903,1,1,1,1
attack_sweep,200,40271423,11,207,7.6742,0.9903,1,1,1,1
attack_sweep,200,40271423,12,208,7.6812,0.9904,1,1,1,1
attack_sweep,200,40271423,13,209,7.6882,0.9904,1,1,1,1
